customer_id,recency_days,frequency,monetary_value,session_count,avg_session_min,categories_browsed,discount_usage_pct,mobile_pct,email_open_rate,cart_abandon_rate,true_cluster,segment_kmeans,segment_dbscan,segment_hierarchical
CUST_00736,41,4,201.80634953954748,59,5.992223727977295,8.0,0.6180497622462601,0.501059362333931,0.4074072739996104,0.3979782775605294,1,1,-1,2
CUST_00621,15,6,112.315093772401,38,3.2438920744983992,4.0,0.666188133771559,0.4003681903961358,0.4208156205221043,0.5225045124705511,1,1,-1,2
CUST_00543,7,4,229.06964304201787,68,9.409295664441297,7.0,0.7627115373138438,0.4387432091569231,0.3261994222858488,0.5418220970874801,1,1,-1,2
CUST_01140,6,2,127.24262125067774,9,6.394467754814091,3.0,0.2433798283081791,0.7877064034293553,0.1543938454353583,0.7528057168748317,3,0,1,1
CUST_01296,7,1,78.3742484671267,5,3.955513331714804,1.0,0.2291234320953083,0.9152682128881242,0.1908264733645046,0.5116082212610926,3,0,-1,1
CUST_00554,17,6,249.0610463398025,65,5.902816710344816,6.0,0.9016453804946554,0.7305682997129616,0.4867144057840914,0.6419995729098136,1,1,-1,2
CUST_00679,27,4,206.7479619452783,38,7.641668013573173,4.0,0.7433340052864547,0.544802585782466,0.3240192830430252,0.4916112867593415,1,1,-1,2
CUST_00049,15,16,672.1377523068616,26,11.15161275255729,8.0,0.1111043581794458,0.5777060006210173,0.4614073551364551,0.0831732059446685,0,2,-1,0
CUST_00490,29,11,263.6703070191316,44,3.800196028549755,4.0,0.6943611173965132,0.4792769536759114,0.4386124704991319,0.4548189275247198,1,1,-1,2
CUST_00316,14,21,900.4226318469924,35,13.711611108415456,10.0,0.1147918491500723,0.5617595247445495,0.5080975190204596,0.0701523042242746,0,2,-1,0
CUST_00636,28,4,269.86328530015766,30,6.13354889862133,8.0,0.8801875333062479,0.6317308938899542,0.315239583474464,0.5501885828048598,1,1,-1,2
CUST_00560,31,6,264.6060674259853,54,6.745358148166242,7.0,0.7868011549795482,0.6005836494695307,0.5193632286882389,0.4374170519587851,1,1,-1,2
CUST_00067,8,11,684.1382181547552,41,11.09214072158866,8.0,0.0944449445680227,0.3460739337258343,0.6487109596828136,0.077899769592438,0,2,-1,0
CUST_00811,33,9,129.9821191696132,39,6.999570282487475,8.0,0.8425575647099768,0.5045532337410511,0.4076992311860139,0.5599838556285909,1,1,-1,2
CUST_00493,14,6,108.49318783722994,62,8.15843009560828,6.0,0.6136287019310009,0.6711459075539294,0.3076667446160075,0.6037847004358636,1,1,-1,2
CUST_00310,13,22,882.6843706329088,44,8.631694703187016,11.0,0.1943299982802053,0.5154187009902751,0.7426699128352214,0.0814050994668385,0,2,-1,0
CUST_01247,29,2,95.42185026505838,4,7.215879067478879,1.0,0.2174500165798157,0.6410548026769355,0.2971019056170931,0.5975403988069091,3,0,0,1
CUST_00184,10,22,830.8978154343927,39,14.102169470578758,8.0,0.1979943120294845,0.4175513129730158,0.6381276818880216,0.0943908079121898,0,2,-1,0
CUST_00306,6,12,907.8480202630632,26,10.270058123298922,11.0,0.1222387383809065,0.5684185745144195,0.7506381873927008,0.0795893826609422,0,2,-1,0
CUST_00792,24,11,241.4032228901243,26,8.431397427771904,4.0,0.8103195846071527,0.6702935911226104,0.4723342151469732,0.564561501296644,1,1,-1,2
CUST_00289,9,18,1071.7390015547255,42,14.660277163214216,6.0,0.0833551891845216,0.3509935563587357,0.6661843111937736,0.1443583014787694,0,2,-1,0
CUST_00706,34,5,211.93776672432105,65,5.676199556800375,6.0,0.6197566871292195,0.4036393355285492,0.5027185044776565,0.4527305268985513,1,1,-1,2
CUST_01329,7,2,70.39193773613965,6,5.740549961978824,3.0,0.2860358065108598,0.8628187464687829,0.2927354205348297,0.5841026155487489,3,0,1,1
CUST_00654,44,9,265.3736565615756,32,7.837785686901277,8.0,0.722660083240501,0.5754316163341967,0.3332315127442498,0.6475310402758112,1,1,-1,2
CUST_00522,23,6,234.163947800793,31,8.068355431449149,5.0,0.5527512044137333,0.4452074686358392,0.541619060172096,0.6119092741650871,1,1,-1,2
CUST_00461,17,5,221.4715372457056,54,4.533397910703842,8.0,0.6646768101828302,0.6901633895130889,0.4979574607986711,0.3677993497174902,1,1,-1,2
CUST_00930,115,1,368.6240068965362,8,7.6380786718304625,4.0,0.307332153870841,0.489628328432459,0.2234193630961022,0.6986295113546312,2,3,-1,3
CUST_00029,9,17,572.7875876040828,27,6.829609777783746,6.0,0.0696335496275742,0.313788974802042,0.7821058150021939,0.1501966422063553,0,2,-1,0
CUST_00240,3,19,780.695333517322,30,10.910218057293584,11.0,0.0753702061074283,0.3943744707107527,0.5969178784845656,0.0548458708175169,0,2,-1,0
CUST_00798,25,11,214.9754621484836,36,11.387532481524984,8.0,0.6811523683119135,0.6891859674198118,0.450620499488376,0.4735777779925634,1,1,-1,2
CUST_00817,33,7,242.54468389468417,27,11.203142755790852,8.0,0.5949144919200954,0.7333038792179709,0.4820085603445925,0.4288742216386532,1,1,-1,2
CUST_00065,7,24,946.4302023254322,41,7.787192705727753,11.0,0.1016961329767426,0.4251760829576058,0.753882754099015,0.099451314661354,0,2,-1,0
CUST_00601,15,5,198.7567620296611,40,7.273552850738415,6.0,0.7512708680928852,0.5995675635446284,0.4998040950627951,0.5572709542662575,1,1,-1,2
CUST_00754,19,8,253.6289700674099,42,7.925678430132234,6.0,0.5895059430854249,0.5265896362577526,0.4717245638796841,0.5435557881997929,1,1,-1,2
CUST_01101,96,2,608.919358417333,9,8.017369815607942,2.0,0.3472777029864321,0.4258485347163772,0.1460898828573582,0.7106292753206735,2,3,-1,3
CUST_00247,8,12,647.728321913823,40,10.764751746946052,8.0,0.069881312142712,0.5419196186387636,0.6420149207627727,0.1720579903407701,0,2,-1,0
CUST_00277,15,13,919.5473370971772,48,16.454756360201554,10.0,0.1331428378589642,0.3455405199236493,0.5618829486694805,0.1848288601786269,0,2,-1,0
CUST_01402,5,2,126.5699475336568,8,7.0402244648455925,1.0,0.2051277981746216,0.702669289658414,0.131890007782545,0.5221822787201525,3,0,1,1
CUST_00479,26,10,306.34525251456967,44,5.951475331282273,7.0,0.8632353259691969,0.5139931834081546,0.3548683573070227,0.543312058453546,1,1,-1,2
CUST_00426,23,8,308.4805033202229,42,6.382739060254889,4.0,0.8267973465546057,0.5043428021592927,0.49298053398366,0.4001114622323859,1,1,-1,2
CUST_00123,9,23,843.186016672877,26,9.713029625917043,11.0,0.0778062909203728,0.4121154008647054,0.6583162732438991,0.2482000496152977,0,2,-1,0
CUST_01169,28,2,154.35910253942438,7,7.205253629759502,2.0,0.3398922691629844,0.6632839182709891,0.2578791874612818,0.587136415443536,3,0,0,1
CUST_00394,36,10,230.35276295166952,52,8.155713448534609,5.0,0.6585757670257505,0.5214360088786355,0.4861614910503835,0.4645965676995743,1,1,-1,2
CUST_00985,96,1,621.9553605331432,8,4.486948885314799,5.0,0.3129613763311523,0.5046181285131326,0.1871998120743627,0.4768096818193412,2,3,-1,3
CUST_00715,29,7,190.01639401679333,39,11.09417897226322,5.0,0.8195564617630549,0.4248953375389573,0.3208223050961503,0.3651999887848611,1,1,-1,2
CUST_01134,27,1,73.75963062434431,13,5.577513440777441,3.0,0.2173358087992613,0.7721580261278046,0.2037579326637842,0.638783828519525,3,0,1,1
CUST_00497,14,5,195.64177538027783,35,8.768667918626816,7.0,0.5536955685674051,0.5639907603163223,0.383029379578055,0.5017493289669577,1,1,-1,2
CUST_00044,2,17,818.0993449701546,36,7.905775043395304,6.0,0.1191397086609665,0.367077096262814,0.550615556491948,0.2397292935832384,0,2,-1,0
CUST_00059,13,16,861.0551990120931,30,13.39010941809806,6.0,0.1834848510608496,0.5912130483588639,0.6531534040209956,0.1436810639231346,0,2,-1,0
CUST_01161,17,3,157.78690945711674,14,6.454759977196835,1.0,0.1511076457678468,0.6775733012504461,0.3063191404957379,0.7725014459736343,3,0,2,1
CUST_00481,8,5,267.5752169096147,31,9.007300575048108,6.0,0.8264528058150115,0.4142924590696584,0.4963343878719374,0.6395444814884945,1,1,-1,2
CUST_01324,14,3,59.901971810425565,6,8.167932487726187,1.0,0.2463955033610607,0.6382253076139168,0.1039218818208259,0.6149659669418766,3,0,-1,1
CUST_00745,8,5,267.2256458389112,48,7.273552850738415,5.0,0.9143943357991215,0.4455162540297032,0.5380125552416761,0.633292921855742,1,1,-1,2
CUST_00231,17,14,1068.555862097573,38,12.817935790296389,10.0,0.1832088042522304,0.3983771650592111,0.7826736944309471,0.1302612670764392,0,2,-1,0
CUST_00124,17,16,829.5510902602955,45,9.42238194427329,6.0,0.1195742165694314,0.4954004996220139,0.7969356198490098,0.0823564915584531,0,2,-1,0
CUST_00427,17,5,193.68641037332984,40,6.782486152709348,5.0,0.7423632448725922,0.4242957860072779,0.4563660221932309,0.3773508606598257,1,1,-1,2
CUST_00168,7,12,1037.7661626003885,27,11.16989972974286,9.0,0.1092652756321836,0.4270965361651815,0.7146422834100761,0.0556584611276229,0,2,-1,0
CUST_00115,11,23,977.662183928123,39,14.958408950882305,10.0,0.1105031604873692,0.3859781294741439,0.7955152162145929,0.233821932913321,0,2,-1,0
CUST_00986,101,2,517.3324284746697,6,4.861147266362231,5.0,0.1993066434490282,0.3070402044826893,0.0856077816726524,0.7036341763378265,2,3,-1,3
CUST_01395,28,1,62.79315059637546,14,7.0086170036932085,3.0,0.1536106254446163,0.8690408531315101,0.2041823111957535,0.5996730672101118,3,0,1,1
CUST_01424,19,1,10.0,3,6.272438598411704,1.0,0.1653589742434299,0.687572838652992,0.2684737763682453,0.7457944005534931,3,0,2,1
CUST_00415,14,7,228.57240582714587,30,11.700824644750051,4.0,0.6861202574666113,0.4562892268077601,0.516514678795959,0.4176957178735145,1,1,-1,2
CUST_00141,5,23,763.6623720058251,42,10.630586567325834,10.0,0.1674357911257586,0.3066806461888799,0.5959193878515606,0.1578336584713995,0,2,-1,0
CUST_01233,1,2,250.2074485758507,4,10.115604469170805,1.0,0.3035544150578248,0.6897003808706889,0.2802635921916222,0.6555265936141141,3,0,-1,1
CUST_01293,1,1,173.84343751949876,6,7.137911212747868,1.0,0.1069117562719237,0.7270680956270712,0.107043568695465,0.7353067538521219,3,0,-1,1
CUST_00762,10,8,250.00865310033527,46,6.462714390077068,7.0,0.870099377443547,0.7036535336155918,0.3718740721991665,0.5962207359274941,1,1,-1,2
CUST_01206,12,1,182.9387559333452,4,7.127064421394827,2.0,0.1670249766475253,0.7322160144640877,0.2040492832505028,0.5134342137560709,3,0,-1,1
CUST_00462,19,7,180.08499600304432,31,7.208164071178804,8.0,0.8530866083250617,0.4766908359296221,0.4677348187304038,0.5809261863392718,1,1,-1,2
CUST_01243,5,2,172.15797275813102,11,6.026387311962881,1.0,0.1173218988367766,0.7510555713000827,0.1669479298862625,0.5711794448002242,3,0,4,1
CUST_00078,11,10,901.34685288339,43,14.471259395628548,8.0,0.0897067565929306,0.3524422158699015,0.4583147772600153,0.0835875961197727,0,2,-1,0
CUST_01490,28,1,55.14733501405837,4,5.869386535669039,1.0,0.3296969940166998,0.6366793699347361,0.2640343533603277,0.5975573940283291,3,0,0,1
CUST_00571,44,9,176.23962233240042,59,7.261089324352503,8.0,0.855196107733214,0.6610598068032582,0.5090065508944317,0.4104919776362483,1,1,-1,2
CUST_00015,15,21,825.3805973360747,45,8.5474064724433,8.0,0.1673316792901693,0.3535812527091353,0.7608100653796429,0.1293105445657694,0,2,-1,0
CUST_00494,13,4,169.9500714878883,39,5.165982173794028,4.0,0.7445433693066476,0.5159197923821739,0.4615029309927099,0.6356095095659674,1,1,-1,2
CUST_00350,11,11,934.199637770748,25,16.34803440370891,7.0,0.11597135637207,0.3785689123694206,0.7858586917208232,0.181022778284953,0,2,-1,0
CUST_00274,8,22,815.6532460191197,20,17.881453802349082,11.0,0.0942528813068593,0.4253229859088518,0.581347348892723,0.2498780073029053,0,2,-1,0
CUST_01191,27,1,151.64743854881922,7,6.1476517668127695,3.0,0.2745138070965229,0.7998519417788454,0.1842271911541293,0.5204874355010365,3,0,0,1
CUST_00271,1,16,801.3676881460801,27,11.230037650800742,11.0,0.0824933546276064,0.4277912894438547,0.5689009689567269,0.2208785581986997,0,2,-1,0
CUST_01473,19,2,44.71515130114966,9,3.9799786776518498,2.0,0.2793013624343954,0.9066488203928638,0.2187059092407368,0.6147550996915238,3,0,1,1
CUST_00237,9,21,878.9991663785006,25,4.6473836143797405,9.0,0.1854339031445425,0.5785578525171987,0.6363453618995043,0.1158149740802539,0,2,-1,0
CUST_00585,16,8,336.6536645983288,26,11.68823282678854,5.0,0.5981142860624373,0.6191171070358934,0.3113951634168861,0.5073902469185865,1,1,-1,2
CUST_01312,11,1,159.24057840896023,6,2.47309878870218,1.0,0.2715415880879709,0.9016031784687286,0.3493842923027586,0.793302399950875,3,0,-1,1
CUST_00694,42,10,208.23412003931168,33,8.949632645726183,4.0,0.6002613227349988,0.5004128383413099,0.3386286770390369,0.4038111176188111,1,1,-1,2
CUST_00322,12,18,787.4412497635258,23,10.407070486332856,8.0,0.1911614427147046,0.5842479135134355,0.4935436360542833,0.1647690604049195,0,2,-1,0
CUST_00782,10,10,194.471540755762,63,8.59586635393683,5.0,0.7417218730871142,0.6882860714385974,0.5011771471452968,0.3552275158150728,1,1,-1,2
CUST_01358,5,1,66.84832701715749,11,6.131200296685188,3.0,0.1732807450312808,0.8166895913936346,0.3402673232312165,0.5419845459462328,3,0,1,1
CUST_01203,24,1,52.7888348819353,8,6.697403996037277,2.0,0.3041425987974306,0.8892401759829374,0.1413077351845315,0.6036536035848903,3,0,1,1
CUST_01466,23,3,111.54228831056898,14,4.552482650448916,2.0,0.3410764677984918,0.8921984493855779,0.2638519498961412,0.5208739304221458,3,0,-1,1
CUST_01425,27,3,158.06397546968023,9,6.717703072761936,3.0,0.3489066154009701,0.7850538835096519,0.3055641622880466,0.6851554776339528,3,0,-1,1
CUST_01170,10,3,122.5034167962348,8,5.976178298228363,2.0,0.2944084345600746,0.8964680500084108,0.3032366861567633,0.6239432066563353,3,0,1,1
CUST_00175,9,22,785.3474418858708,47,16.737556508944895,10.0,0.078279535081124,0.4344757063661231,0.4671759167034955,0.1858290736877787,0,2,-1,0
CUST_00358,2,21,727.3263662023205,25,11.345912615686734,9.0,0.1341166061843018,0.5898607876104529,0.5344600182921351,0.0668961791354144,0,2,-1,0
CUST_00043,7,14,912.5400706878536,29,11.893167791429727,6.0,0.1687177231711433,0.3127655452940329,0.5732421658739368,0.1522287526859886,0,2,-1,0
CUST_00416,41,5,117.65968222597868,28,7.296641240778968,4.0,0.8939400227462135,0.5252335113453748,0.3608921389513892,0.4556248383902777,1,1,-1,2
CUST_00344,18,18,732.8849420662114,26,11.653503362103196,9.0,0.1789955815552409,0.3890605456522242,0.622990921884152,0.2081730261726535,0,2,-1,0
CUST_01026,90,1,324.7047671015942,3,5.428626971843015,3.0,0.3128882473491358,0.5134394199343484,0.1627654216269757,0.4008537481418436,2,3,-1,3
CUST_01401,7,2,10.325446876967192,12,4.489993954600392,3.0,0.2131622240782628,0.6868994492380798,0.3122082349472364,0.5720915698444797,3,0,-1,1
CUST_00101,4,22,659.2519008029237,46,13.229485371986078,8.0,0.1714911104667306,0.4005140632515404,0.5569182143299095,0.0873324207390859,0,2,-1,0
CUST_00107,13,13,982.7192043888758,28,11.986101083326965,9.0,0.0793243741094881,0.495238376915321,0.4968252489578494,0.0661570727875621,0,2,-1,0
CUST_01489,20,1,57.34763094721584,11,3.9886431657023,1.0,0.1942204199345041,0.6615355392348496,0.2490122951395247,0.7382731978577988,3,0,2,1
CUST_00380,27,11,71.34058703099717,40,7.812002451542431,5.0,0.6046417611118622,0.4918019062515851,0.5421626183443066,0.4879846210809574,1,1,-1,2
CUST_00244,12,12,914.9357932965438,29,9.417474964429289,6.0,0.0606956801277268,0.5686513731590652,0.7428242612422906,0.0793093653020281,0,2,-1,0
CUST_01099,115,3,521.1643073243209,6,1.3042597603891664,4.0,0.3708484922716134,0.2088036464698043,0.15620113341235,0.7211647714213223,2,3,-1,3
CUST_00500,36,8,221.00628018814663,29,6.544852636357211,8.0,0.5624623243306682,0.4517137057752376,0.3320743307310694,0.4966221498009311,1,1,-1,2
CUST_00700,11,8,256.4238750733261,51,4.7420048698794,5.0,0.5996600051642713,0.6119570752581709,0.3722002667039449,0.4131812558339285,1,1,-1,2
CUST_00128,11,23,929.8702283576116,38,13.31253674585961,11.0,0.1704080907932548,0.4369641968982156,0.6443394669650196,0.2008181120371147,0,2,-1,0
CUST_00239,12,20,911.8492483480971,31,8.43878872087689,9.0,0.0998244571555177,0.4595471567333802,0.6119100212487829,0.0943646604349355,0,2,-1,0
CUST_00682,32,9,215.96207417748624,52,4.890579853840293,5.0,0.8133733704733104,0.5860797499641099,0.4079620002836743,0.6244527046107896,1,1,-1,2
CUST_00482,39,4,200.5177566620111,46,10.123037540827514,5.0,0.6411244604345536,0.6386358539762116,0.5487153509096523,0.4113266413670629,1,1,-1,2
CUST_01305,8,2,274.1152511454111,3,7.273552850738415,2.0,0.2611931091082017,0.8765163765496479,0.3214066549670766,0.686062729617764,3,0,1,1
CUST_00275,10,17,827.2091390773292,34,8.316000357532507,10.0,0.1353250708076478,0.3772116939165438,0.7894761590674331,0.0514965992213533,0,2,-1,0
CUST_00582,12,7,297.4596473897035,63,5.457501680175193,6.0,0.640209383313234,0.459921729785199,0.3867577398258975,0.3983261034272555,1,1,-1,2
CUST_00203,14,23,958.0221476823956,43,11.447472760454335,7.0,0.1243407617301714,0.3715399331147228,0.5788813351869299,0.1252938868812732,0,2,-1,0
CUST_00032,2,12,905.1262926059934,36,7.273552850738415,6.0,0.1053909262011453,0.3055313408625581,0.6201158373463056,0.1991295982475715,0,2,-1,0
CUST_01319,22,1,57.73879873975813,14,7.045439639032255,2.0,0.3001807428652827,0.6089854402075698,0.1575334970732022,0.7394509909123484,3,0,-1,1
CUST_00813,31,4,391.4757459821584,46,10.171218805948117,6.0,0.6710653289525719,0.7102401467174699,0.4319541005053125,0.3681390721776094,1,1,-1,2
CUST_00997,96,4,553.9738499430334,11,4.783758323566158,5.0,0.2775212273373075,0.366478237363032,0.2229330676062185,0.5227099473347562,2,3,-1,3
CUST_00381,12,6,180.4528039853845,38,3.5694397687930586,7.0,0.8601697810690697,0.4323956285584165,0.5418533284245907,0.6469307700147334,1,1,-1,2
CUST_01348,5,3,132.89257041662395,10,9.240212278917287,3.0,0.1766071512010764,0.8816063157684502,0.1868021541767946,0.7196266719341198,3,0,-1,1
CUST_00578,18,8,185.7956414936384,42,6.401327071350052,4.0,0.6418609344958325,0.737513430409702,0.3142647292329903,0.587959512262147,1,1,-1,2
CUST_01325,5,2,108.22453155020705,8,5.663540574548949,1.0,0.1373817522036747,0.8417359535650837,0.3246209089363691,0.7855604899452355,3,0,-1,1
CUST_01326,4,1,107.44844879363818,6,1.720422024493634,1.0,0.1838207551322311,0.648763840791645,0.2979646759004505,0.5303618382320722,3,0,-1,1
CUST_00941,116,4,345.4226746418593,10,7.6720971945174,5.0,0.1042326277853526,0.454148084076743,0.1300413255349726,0.6708995877331272,2,3,-1,3
CUST_00163,8,18,1018.4585670479868,40,12.331187176836655,11.0,0.0676765851358746,0.3155164474999173,0.6940457816404753,0.0831505893684705,0,2,-1,0
CUST_00297,9,19,995.502260419792,49,8.413923077105691,10.0,0.1248791338133335,0.3176545611997295,0.6792485734705125,0.0837289763609957,0,2,-1,0
CUST_00755,11,11,263.6871384665143,44,5.959473415763158,6.0,0.5911725295181055,0.5921992019099529,0.3854260738226939,0.5319182841527065,1,1,-1,2
CUST_00405,33,5,141.72472959668522,63,5.630069583431572,6.0,0.783788437884596,0.4144036200183401,0.4317555123230938,0.3937807060345102,1,1,-1,2
CUST_00605,27,5,304.1659908818994,28,10.562667712929038,7.0,0.7522934748737422,0.6357326478716012,0.5488522653861251,0.5848573149936276,1,1,-1,2
CUST_00420,22,11,197.27207957113737,69,10.937527489309163,5.0,0.7075339024740089,0.6902999960571213,0.5029435195602894,0.6014501102328189,1,1,-1,2
CUST_00464,22,6,297.9801452069265,47,8.752139192641541,6.0,0.8650250250158817,0.6741947200418916,0.3832166876540852,0.4668637874599244,1,1,-1,2
CUST_01187,1,1,18.737366889396867,14,5.139364075055561,1.0,0.3422479335609829,0.8985247758567907,0.1350516669178042,0.6421262816937735,3,0,-1,1
CUST_00192,12,13,1094.208796327728,36,11.278688408788971,8.0,0.1825294754635561,0.5150255250490828,0.6572962326555416,0.1243422519659068,0,2,-1,0
CUST_00674,44,11,64.89978983971798,38,7.26059850958245,6.0,0.6775878370330568,0.6046146242755432,0.4948132781399582,0.6047460863598696,1,1,-1,2
CUST_00351,1,20,725.7906263151231,45,10.875165930452594,9.0,0.1978431652268012,0.4880857021296806,0.5299176810711741,0.0920174247647067,0,2,-1,0
CUST_00063,19,11,743.4239375519617,24,13.123159355118789,11.0,0.1409449097289073,0.4841484767427034,0.599937426044513,0.1785607528667163,0,2,-1,0
CUST_01173,17,3,261.12989600696733,9,5.119840656499003,2.0,0.3269160470805967,0.8673477437440122,0.1322093071192381,0.5458043426385614,3,0,-1,1
CUST_00765,15,10,328.1345098288086,48,8.81227450941088,5.0,0.7120106906003911,0.6044169243917611,0.3658639067140056,0.4034144885772663,1,1,-1,2
CUST_01440,1,2,27.469073668417707,14,5.859832397944688,3.0,0.1151018941989081,0.6216933402008102,0.3427151404719079,0.6173392087803691,3,0,-1,1
