customer_id,recency_days,frequency,monetary_value,session_count,avg_session_min,categories_browsed,discount_usage_pct,mobile_pct,email_open_rate,cart_abandon_rate,true_cluster
CUST_01491,1,2,165.16479428990033,4,6.239254031745629,3.0,0.2649181766029655,0.6778151246548478,0.15067634336152033,0.6308159657198575,3
CUST_00607,27,6,381.7687160682781,44,8.902174567407645,8.0,0.6393290352647762,0.7203360216106331,0.35525554848604207,0.356755652598574,1
CUST_00433,13,8,276.33522760985335,69,9.46527913293098,4.0,0.6653970412567791,0.6636053066573067,0.45131109020439625,0.4114159878006237,1
CUST_00051,4,22,768.6082671813788,32,12.669366055218498,9.0,0.13282440549566407,0.5788718746701664,0.5911457540256204,0.056429879020112254,0
CUST_01199,3,3,78.83420143555188,10,8.632879895708392,1.0,0.16633564680384433,0.8686742993724827,0.1371579499592749,0.694699777444715,3
CUST_01128,1,2,89.77793417317112,3,6.483816790029732,3.0,0.20527103990280215,0.7272440032781049,0.1110578533201092,0.5618728316004973,3
CUST_01190,13,1,39.00228875971332,7,5.236126569832365,2.0,0.17734722911271839,0.9412565435513627,0.17303159779703614,0.7806124809778586,3
CUST_01249,24,3,52.961528243395975,11,5.7475112411304385,1.0,0.3195867070926288,0.7145063737047914,0.2725387973378409,0.6964405045888866,3
CUST_01419,1,3,138.6974853404759,9,4.487780715744501,3.0,0.27375263159671864,0.8257786392985179,0.1716731758954868,0.6086818420561952,3
CUST_00432,14,9,93.49513747912057,56,6.708806795084656,8.0,0.7495315697707284,0.7196256204780117,0.40348295204404594,0.5999718622892156,1
CUST_01452,29,2,82.02632128434453,4,4.871022553052085,3.0,0.17810458421812708,0.6470546898603878,0.23184898851611313,0.7712932109656523,3
CUST_01470,12,2,109.05834244183258,12,5.02388827153924,1.0,0.10025953929303438,0.7712908549454429,0.2673802871119162,0.5363749269372653,3
CUST_01234,11,2,220.645161600856,14,6.469180936460885,2.0,0.3120663399624953,0.9275680269184059,0.3119288885238357,0.559345006061081,3
CUST_01281,12,1,104.37322297376787,11,6.0009499727330455,,0.22982626489135202,0.6604572049634233,0.25595009035636795,0.5958795674007604,3
CUST_01085,172,2,752.0460658967502,6,3.852119672601167,3.0,0.20000871008712645,0.4998878173819305,0.06122418221011701,0.5371739275361459,2
CUST_00610,36,8,318.1552701148751,55,11.355138899750822,7.0,0.6899996930831891,0.7340987464054851,0.34006812004577286,0.4900119830246276,1
CUST_01284,15,3,143.83767393570133,9,7.289529939145977,1.0,0.3461506255181056,0.7500253693726359,,0.6851260088883461,3
CUST_01041,129,4,611.0426500479373,4,1.0,4.0,0.2347378370610788,0.34184431068381094,0.08645706979812336,0.41978791576022756,2
CUST_00220,3,22,711.23828076816,38,5.041167819746345,6.0,0.08461194579008255,0.37937228334637846,0.5907483262162438,0.13208829471108935,0
CUST_00339,19,23,983.5559069992316,26,,9.0,0.13736671123090663,0.5628801699077397,0.7603259453447375,0.09825869033790605,0
CUST_00423,13,11,223.7210536171793,55,9.117030363215125,4.0,0.6622096821657958,0.4148188077132116,0.4726762032553251,0.40318012328508446,1
CUST_00428,30,9,186.29301802834405,39,10.253886286424597,5.0,0.6383515339398161,0.6531933261068609,0.4298440292978444,0.6312686962719787,1
CUST_01105,116,2,764.1321710048455,6,1.4188979610962051,5.0,0.11325724574844488,0.4795139361498057,0.11703224986573768,0.5962347691215372,2
CUST_00076,7,23,721.6297106452372,27,12.363533847898386,11.0,0.07631933698686318,0.5199373423678636,0.7424355693388821,0.1210563079105554,0
CUST_01391,18,1,117.44199626061399,3,4.051346126766179,3.0,0.29386392908939385,0.6320455266461599,0.2056903412557241,0.5327667048020898,3
CUST_00439,6,5,144.54720605044884,44,7.391379661020415,5.0,0.5986761149496358,0.545834293836892,0.5075867101533903,0.38322204208180755,1
CUST_01336,20,1,119.4750361946044,5,6.000663250512707,1.0,0.31724800232980555,0.6659951500052743,0.1604610251766194,0.7680764422047754,3
CUST_00864,102,2,552.433692294809,11,7.782866358510624,2.0,0.27522378767362365,0.41865978322552044,0.08190478677919588,0.5670987798404616,2
CUST_01080,121,4,693.6337178959112,2,7.4487929598575535,4.0,0.3839664664054765,0.4229416777439268,,0.7114058457491975,2
CUST_00354,19,19,704.0930891075043,39,12.070065948343666,6.0,0.16976725172420865,0.46017168981671186,0.5978732793713533,0.21584422824062383,0
CUST_00365,10,22,883.9104379503156,46,8.020811690044354,9.0,0.0690838942837742,0.59601357373446,0.6125405692110172,0.22786037015344268,0
CUST_00309,3,12,944.1812843929762,22,10.351342136609752,8.0,0.12024808020414966,0.4762904923959129,0.4591060912430495,0.11727621761134135,0
CUST_00736,41,4,201.80634953954748,59,5.9922237279772945,8.0,0.6180497622462601,0.501059362333931,0.40740727399961046,0.3979782775605294,1
CUST_00998,142,1,520.4387459380239,11,3.5097383655386216,3.0,0.27734415608107454,0.2671201897330223,0.15173186870455835,0.6136803293031386,2
CUST_00621,15,6,112.31509377240099,38,3.2438920744983992,4.0,0.666188133771559,0.40036819039613586,0.4208156205221043,0.5225045124705511,1
CUST_00543,7,4,229.06964304201787,68,9.409295664441295,7.0,0.7627115373138438,0.4387432091569231,0.3261994222858488,0.5418220970874801,1
CUST_01140,6,2,127.24262125067774,9,6.394467754814091,3.0,0.24337982830817917,0.7877064034293553,0.15439384543535833,0.7528057168748317,3
CUST_01296,7,1,78.3742484671267,5,3.9555133317148035,1.0,0.22912343209530836,0.9152682128881242,0.19082647336450465,0.5116082212610926,3
CUST_00554,17,6,249.06104633980246,65,5.9028167103448155,6.0,0.9016453804946554,0.7305682997129616,0.4867144057840914,0.6419995729098136,1
CUST_00679,27,4,206.7479619452783,38,7.641668013573173,4.0,0.7433340052864547,0.544802585782466,0.3240192830430252,0.4916112867593415,1
CUST_00049,15,16,672.1377523068616,26,11.15161275255729,8.0,0.11110435817944586,0.5777060006210173,0.4614073551364551,0.08317320594466857,0
CUST_00490,29,11,263.6703070191316,44,3.800196028549755,4.0,0.6943611173965132,0.47927695367591144,0.4386124704991319,0.45481892752471986,1
CUST_00316,14,21,900.4226318469924,35,13.711611108415456,10.0,0.1147918491500723,0.5617595247445495,0.5080975190204596,0.07015230422427461,0
CUST_00904,143,2,684.5387686819544,7,5.097876785416223,4.0,0.16441658277569013,0.5238872684527117,0.07227661790385763,0.6268408817584659,2
CUST_00636,28,4,269.86328530015766,30,6.13354889862133,8.0,0.8801875333062479,0.6317308938899542,0.315239583474464,0.5501885828048598,1
CUST_00560,31,6,264.6060674259853,54,6.745358148166242,7.0,0.7868011549795482,0.6005836494695307,0.5193632286882389,0.4374170519587851,1
CUST_00486,18,6,232.92197217230773,69,5.858186008310962,5.0,0.641114876384482,0.5934628654253644,,0.5667586466999723,1
CUST_00067,8,11,684.1382181547552,41,11.09214072158866,8.0,0.09444494456802277,0.34607393372583434,0.6487109596828136,0.077899769592438,0
CUST_00811,33,9,129.9821191696132,39,6.999570282487475,8.0,0.8425575647099768,0.5045532337410511,0.4076992311860139,0.5599838556285909,1
CUST_00493,14,6,108.49318783722994,62,8.15843009560828,6.0,0.6136287019310009,0.6711459075539294,0.3076667446160075,0.6037847004358636,1
CUST_00310,13,22,882.6843706329088,44,8.631694703187016,11.0,0.1943299982802053,0.5154187009902751,0.7426699128352214,0.08140509946683856,0
CUST_01096,121,2,177.16294030645457,3,2.3357651411802753,2.0,0.28263552681632925,0.5374314911308831,0.07517282804984671,0.4081278943049649,2
CUST_01247,29,2,95.42185026505838,4,7.215879067478879,1.0,0.21745001657981577,0.6410548026769355,0.29710190561709315,0.5975403988069091,3
CUST_00184,10,22,830.8978154343927,39,14.102169470578758,8.0,0.19799431202948453,0.4175513129730158,0.6381276818880216,0.09439080791218982,0
CUST_00306,6,12,907.8480202630631,26,10.270058123298922,11.0,0.12223873838090654,0.5684185745144195,0.7506381873927008,0.07958938266094229,0
CUST_00852,143,3,265.17091587973425,7,2.375122295598953,2.0,0.11794036278176179,0.3396830749202572,0.20472995491589607,0.6543222950113639,2
CUST_00792,24,11,241.4032228901243,26,8.431397427771904,4.0,0.8103195846071527,0.6702935911226104,0.47233421514697327,0.564561501296644,1
CUST_00289,9,18,1071.7390015547255,42,14.660277163214216,6.0,0.08335518918452162,0.3509935563587357,0.6661843111937736,0.14435830147876944,0
CUST_00706,34,5,211.93776672432105,65,5.676199556800375,6.0,0.6197566871292195,0.4036393355285492,0.5027185044776565,0.4527305268985513,1
CUST_01329,7,2,70.39193773613965,6,5.740549961978824,3.0,0.2860358065108598,0.8628187464687829,0.2927354205348297,0.5841026155487489,3
CUST_00654,44,9,265.37365656157556,32,7.837785686901277,8.0,0.722660083240501,0.5754316163341967,0.3332315127442498,0.6475310402758112,1
CUST_00522,23,6,234.163947800793,31,8.068355431449149,5.0,0.5527512044137333,0.44520746863583927,0.541619060172096,0.6119092741650871,1
CUST_00461,17,5,221.47153724570558,54,4.533397910703842,8.0,0.6646768101828302,0.6901633895130889,0.4979574607986711,0.36779934971749023,1
CUST_00930,115,1,368.62400689653623,8,7.6380786718304625,4.0,0.307332153870841,0.48962832843245907,0.22341936309610227,0.6986295113546312,2
CUST_01034,137,1,741.444658554745,7,4.666803384700764,4.0,0.1382491272899682,0.24187065933436502,0.14137552149696886,0.5769187655367136,2
CUST_00029,9,17,572.7875876040828,27,6.829609777783746,6.0,0.06963354962757426,0.313788974802042,0.7821058150021939,0.15019664220635537,0
CUST_00240,3,19,780.695333517322,30,10.910218057293584,11.0,0.07537020610742837,0.39437447071075277,0.5969178784845656,0.054845870817516976,0
CUST_00798,25,11,214.97546214848356,36,11.387532481524985,8.0,0.6811523683119135,0.6891859674198118,0.45062049948837607,0.47357777799256345,1
CUST_00817,33,7,242.54468389468417,27,11.203142755790852,8.0,0.5949144919200954,0.7333038792179709,0.4820085603445925,0.42887422163865324,1
CUST_00065,7,24,946.4302023254322,41,7.787192705727753,11.0,0.10169613297674267,0.42517608295760584,0.753882754099015,0.09945131466135407,0
CUST_00601,15,5,198.7567620296611,40,,6.0,0.7512708680928852,0.5995675635446284,0.4998040950627951,0.5572709542662575,1
CUST_00924,170,3,484.33834382964903,11,3.1259831428084883,2.0,0.20799783843403882,0.46839686751778453,0.18553474654210805,0.7087367369336857,2
CUST_00754,19,8,253.6289700674099,42,7.925678430132234,6.0,0.5895059430854249,0.5265896362577526,0.47172456387968414,0.5435557881997929,1
CUST_00926,163,2,469.8295733237571,8,1.0,2.0,0.1314417699644673,0.46582100893898465,0.1099932864993669,0.4886254750861556,2
CUST_01101,96,2,608.919358417333,9,8.017369815607942,2.0,0.3472777029864321,0.4258485347163772,0.1460898828573582,0.7106292753206735,2
CUST_00247,8,12,647.728321913823,40,10.764751746946052,8.0,0.06988131214271205,0.5419196186387636,0.6420149207627727,0.17205799034077013,0
CUST_00277,15,13,919.5473370971773,48,16.454756360201554,10.0,0.1331428378589642,0.34554051992364937,0.5618829486694805,0.18482886017862693,0
CUST_01402,5,2,126.5699475336568,8,7.0402244648455925,1.0,0.20512779817462168,0.702669289658414,0.131890007782545,0.5221822787201525,3
CUST_01066,151,3,439.8434273871366,11,5.701825939620205,2.0,0.23563593772820374,0.5439256633178304,0.08306102950750457,0.7405412853085611,2
CUST_00479,26,10,306.34525251456967,44,5.951475331282273,7.0,0.8632353259691969,0.5139931834081546,0.3548683573070227,0.543312058453546,1
CUST_00426,23,8,308.4805033202229,42,6.382739060254889,4.0,0.8267973465546057,0.5043428021592927,0.49298053398366004,0.4001114622323859,1
CUST_00123,9,23,843.186016672877,26,9.713029625917043,11.0,0.07780629092037286,0.4121154008647054,0.6583162732438991,0.24820004961529774,0
CUST_01169,28,2,154.35910253942438,7,7.205253629759502,2.0,0.33989226916298443,0.6632839182709891,0.2578791874612818,0.587136415443536,3
CUST_00394,36,10,230.35276295166952,52,8.155713448534609,5.0,0.6585757670257505,0.5214360088786355,0.48616149105038353,0.4645965676995743,1
CUST_00985,96,1,621.9553605331432,8,4.486948885314799,5.0,0.3129613763311523,0.5046181285131326,0.1871998120743627,0.47680968181934125,2
CUST_00715,29,7,190.01639401679333,39,11.094178972263219,5.0,0.8195564617630549,0.42489533753895736,0.3208223050961503,0.3651999887848611,1
CUST_01134,27,1,73.75963062434431,13,5.577513440777441,3.0,0.21733580879926134,0.7721580261278046,0.20375793266378422,0.638783828519525,3
CUST_01084,131,2,472.9324959309251,6,1.0,3.0,0.2747110455454165,0.5301005075870305,0.08900664310761033,0.627722275228649,2
CUST_00497,14,5,195.64177538027783,35,8.768667918626816,7.0,0.5536955685674051,0.5639907603163223,0.38302937957805505,0.5017493289669577,1
CUST_00044,2,17,818.0993449701546,36,7.905775043395304,6.0,0.11913970866096654,0.36707709626281404,0.550615556491948,0.2397292935832384,0
CUST_00059,13,16,861.0551990120931,30,13.39010941809806,6.0,0.18348485106084966,0.5912130483588639,0.6531534040209956,0.14368106392313468,0
CUST_01161,17,3,157.78690945711674,14,6.454759977196835,1.0,0.15110764576784688,0.6775733012504461,0.30631914049573794,0.7725014459736343,3
CUST_00023,18,14,657.8466475457376,24,12.868077470871333,10.0,0.12012268091428578,0.5859445139737577,,0.14345467357846692,0
CUST_00874,132,1,480.6862136405496,4,8.724984344104746,3.0,0.2856429786918805,0.3392165455037962,0.16386276168228248,0.40827509147928226,2
CUST_00481,8,5,267.5752169096147,31,9.007300575048108,6.0,0.8264528058150115,0.4142924590696584,0.4963343878719374,0.6395444814884945,1
CUST_01324,14,3,59.901971810425565,6,8.167932487726187,1.0,0.24639550336106078,0.6382253076139168,0.10392188182082598,0.6149659669418766,3
CUST_00745,8,5,267.2256458389112,48,,5.0,0.9143943357991217,0.4455162540297032,0.5380125552416761,0.633292921855742,1
CUST_00231,17,14,1068.555862097573,38,12.817935790296387,10.0,0.18320880425223046,0.39837716505921117,0.7826736944309471,0.13026126707643926,0
CUST_00124,17,16,829.5510902602955,45,9.42238194427329,6.0,0.11957421656943144,0.49540049962201393,0.7969356198490098,0.08235649155845315,0
CUST_00427,17,5,193.68641037332984,40,6.782486152709348,5.0,0.7423632448725922,0.42429578600727796,0.45636602219323097,0.3773508606598257,1
CUST_00818,41,6,266.2523933491617,25,9.499101077852293,4.0,0.863984765315271,0.6144597548451145,,0.3866143399260362,1
CUST_00168,7,12,1037.7661626003885,27,11.169899729742859,9.0,0.10926527563218363,0.4270965361651815,0.7146422834100761,0.05565846112762292,0
CUST_00115,11,23,977.662183928123,39,14.958408950882303,10.0,0.11050316048736926,0.38597812947414395,0.7955152162145929,0.23382193291332104,0
CUST_01088,136,2,431.05773708891115,5,5.235825339332062,4.0,0.2128817955058251,0.2980484356709923,0.21052916759907953,0.506154956210295,2
CUST_00986,101,2,517.3324284746697,6,4.861147266362231,5.0,0.19930664344902826,0.30704020448268937,0.0856077816726524,0.7036341763378265,2
CUST_01395,28,1,62.79315059637546,14,7.0086170036932085,3.0,0.15361062544461634,0.8690408531315101,0.20418231119575353,0.5996730672101118,3
CUST_01424,19,1,10.0,3,6.2724385984117035,1.0,0.16535897424342993,0.687572838652992,0.2684737763682453,0.7457944005534931,3
CUST_00415,14,7,228.57240582714587,30,11.700824644750051,4.0,0.6861202574666113,0.45628922680776013,0.516514678795959,0.41769571787351456,1
CUST_00141,5,23,763.6623720058251,42,10.630586567325834,10.0,0.16743579112575863,0.30668064618887997,0.5959193878515606,0.15783365847139955,0
CUST_01233,1,2,250.2074485758507,4,10.115604469170805,1.0,0.3035544150578248,0.6897003808706889,0.2802635921916222,0.6555265936141141,3
CUST_01293,1,1,173.84343751949876,6,7.137911212747868,1.0,0.10691175627192379,0.7270680956270712,0.10704356869546505,0.7353067538521219,3
CUST_00762,10,8,250.00865310033527,46,6.462714390077068,7.0,0.870099377443547,0.7036535336155918,0.3718740721991665,0.5962207359274941,1
CUST_01206,12,1,182.93875593334516,4,7.127064421394827,2.0,0.1670249766475253,0.7322160144640877,0.2040492832505028,0.5134342137560709,3
CUST_00462,19,7,180.08499600304432,31,7.208164071178804,8.0,0.8530866083250617,0.47669083592962214,0.4677348187304038,0.5809261863392718,1
CUST_01243,5,2,172.15797275813102,11,6.026387311962881,1.0,0.1173218988367766,0.7510555713000827,0.1669479298862625,0.5711794448002242,3
CUST_00078,11,10,901.34685288339,43,14.471259395628547,8.0,0.08970675659293062,0.3524422158699015,0.4583147772600153,0.08358759611977273,0
CUST_01004,166,2,756.4848883891075,3,3.471664484231554,2.0,0.2288332256565116,0.489815106604838,0.10206337113161978,0.47624150753937083,2
CUST_01490,28,1,55.14733501405837,4,5.8693865356690385,1.0,0.32969699401669983,0.6366793699347361,0.2640343533603277,0.5975573940283291,3
CUST_00571,44,9,176.23962233240042,59,7.261089324352503,8.0,0.855196107733214,0.6610598068032582,0.5090065508944317,0.4104919776362483,1
CUST_00015,15,21,825.3805973360747,45,8.5474064724433,8.0,0.1673316792901693,0.3535812527091353,0.7608100653796429,0.12931054456576946,0
CUST_00494,13,4,169.9500714878883,39,5.165982173794028,4.0,0.7445433693066476,0.5159197923821739,0.4615029309927099,0.6356095095659674,1
CUST_00350,11,11,934.199637770748,25,16.34803440370891,7.0,0.11597135637207003,0.37856891236942064,0.7858586917208232,0.181022778284953,0
CUST_00999,149,4,679.933170473874,3,5.763926066969617,5.0,0.20945015761704494,0.42394519004299114,0.15339559779192002,0.49843876496705264,2
CUST_00274,8,22,815.6532460191197,20,17.881453802349082,11.0,0.09425288130685933,0.42532298590885187,0.581347348892723,0.24987800730290538,0
CUST_01191,27,1,151.64743854881922,7,6.1476517668127695,3.0,0.2745138070965229,0.7998519417788454,0.18422719115412933,0.5204874355010365,3
CUST_00271,1,16,801.3676881460801,27,11.230037650800742,11.0,0.0824933546276064,0.42779128944385475,0.5689009689567269,0.22087855819869973,0
CUST_01473,19,2,44.71515130114966,9,3.9799786776518498,2.0,0.2793013624343954,0.9066488203928638,0.2187059092407368,0.6147550996915238,3
CUST_00237,9,21,878.9991663785006,25,4.6473836143797405,9.0,0.18543390314454256,0.5785578525171987,0.6363453618995043,0.11581497408025397,0
CUST_00585,16,8,336.65366459832876,26,11.68823282678854,,0.5981142860624373,0.6191171070358934,0.31139516341688617,0.5073902469185865,1
CUST_01312,11,1,159.24057840896023,6,2.4730987887021794,1.0,0.2715415880879709,0.9016031784687286,0.34938429230275864,0.793302399950875,3
CUST_00694,42,10,208.23412003931168,33,8.949632645726183,4.0,0.6002613227349988,0.5004128383413099,0.3386286770390369,0.4038111176188111,1
CUST_01001,139,4,613.9000657187703,11,5.029403650558875,2.0,0.19579865991614148,0.40460579690894777,0.1774208146577944,0.7365393046722696,2
CUST_00322,12,18,787.4412497635258,23,10.407070486332856,8.0,0.19116144271470464,0.5842479135134355,0.49354363605428336,0.1647690604049195,0
CUST_00782,10,10,194.47154075576202,63,8.59586635393683,5.0,0.7417218730871142,0.6882860714385974,0.5011771471452968,0.3552275158150728,1
CUST_01358,5,1,66.84832701715749,11,6.131200296685188,3.0,0.17328074503128083,0.8166895913936346,0.3402673232312165,0.5419845459462328,3
CUST_01203,24,1,52.7888348819353,8,6.697403996037277,2.0,0.30414259879743066,0.8892401759829374,0.14130773518453155,0.6036536035848903,3
CUST_00970,165,2,464.46536613300594,2,,4.0,0.1834175407153453,0.2767109488786291,0.10979155284358418,0.674362765185462,2
CUST_01466,23,3,111.54228831056898,14,4.5524826504489155,2.0,0.3410764677984918,0.8921984493855779,0.26385194989614125,0.5208739304221458,3
CUST_00526,8,7,198.6882339845993,52,7.759829509862511,8.0,0.7881998823640473,0.7361856623666466,,0.4352198576609589,1
CUST_01425,27,3,158.06397546968023,9,6.717703072761936,3.0,0.3489066154009701,0.7850538835096519,0.3055641622880466,0.6851554776339528,3
CUST_01170,10,3,122.5034167962348,8,5.976178298228363,2.0,0.2944084345600746,0.8964680500084108,0.30323668615676336,0.6239432066563353,3
CUST_00175,9,22,785.3474418858708,47,16.737556508944895,10.0,0.07827953508112404,0.4344757063661231,0.46717591670349556,0.18582907368777873,0
CUST_00358,2,21,727.3263662023205,25,11.345912615686734,9.0,0.13411660618430182,0.5898607876104529,0.5344600182921351,0.0668961791354144,0
CUST_00043,7,14,912.5400706878535,29,11.893167791429727,6.0,0.16871772317114336,0.31276554529403294,0.5732421658739368,0.15222875268598862,0
CUST_00416,41,5,117.65968222597868,28,7.296641240778968,4.0,0.8939400227462135,0.5252335113453748,0.3608921389513892,0.4556248383902777,1
CUST_00344,18,18,732.8849420662114,26,11.653503362103196,9.0,0.17899558155524092,0.38906054565222425,0.622990921884152,0.20817302617265354,0
CUST_01026,90,1,324.7047671015942,3,5.428626971843015,3.0,0.3128882473491358,0.5134394199343484,0.16276542162697577,0.4008537481418436,2
CUST_01401,7,2,10.325446876967192,12,4.489993954600392,3.0,0.21316222407826285,0.6868994492380798,0.3122082349472364,0.5720915698444797,3
CUST_00101,4,22,659.2519008029237,46,13.229485371986078,8.0,0.1714911104667306,0.4005140632515404,0.5569182143299095,0.08733242073908595,0
CUST_00107,13,13,982.7192043888758,28,11.986101083326965,9.0,0.0793243741094881,0.495238376915321,0.4968252489578494,0.0661570727875621,0
CUST_01489,20,1,57.34763094721584,11,3.9886431657023,1.0,0.19422041993450417,0.6615355392348496,0.24901229513952475,0.7382731978577988,3
CUST_01052,161,3,511.41417183837746,10,5.42222148724226,4.0,0.13777621044593125,0.2601621283819585,0.09924704853674154,0.6089109945284349,2
CUST_00964,118,1,594.5637931970248,6,2.314492101434979,2.0,0.1405976927845786,0.43577593781567536,0.18203088375661364,0.4836118325820633,2
CUST_00380,27,11,71.34058703099717,40,7.812002451542431,5.0,0.6046417611118622,0.49180190625158515,0.5421626183443066,0.4879846210809574,1
CUST_00244,12,12,914.9357932965438,29,9.417474964429289,6.0,0.06069568012772682,0.5686513731590652,0.7428242612422906,0.0793093653020281,0
CUST_01099,115,3,521.1643073243209,6,1.3042597603891664,4.0,0.37084849227161343,0.20880364646980434,0.15620113341235004,0.7211647714213223,2
CUST_00500,36,8,221.00628018814666,29,6.544852636357211,8.0,0.5624623243306682,0.4517137057752376,0.33207433073106946,0.49662214980093117,1
CUST_00700,11,8,256.4238750733261,51,4.7420048698794,5.0,0.5996600051642713,0.6119570752581709,0.37220026670394496,0.4131812558339285,1
CUST_00128,11,23,929.8702283576115,38,13.31253674585961,11.0,0.17040809079325486,0.43696419689821564,0.6443394669650196,0.2008181120371147,0
CUST_00239,12,20,911.8492483480973,31,8.43878872087689,9.0,0.09982445715551774,0.45954715673338026,0.6119100212487829,0.09436466043493558,0
CUST_01114,154,3,659.163538640387,9,3.502484024760675,5.0,0.17671352608056262,0.3518741723835924,0.18881328584145168,0.4926830580610668,2
CUST_00682,32,9,215.96207417748624,52,4.890579853840293,5.0,0.8133733704733104,0.5860797499641099,0.40796200028367435,0.6244527046107896,1
CUST_00482,39,4,200.5177566620111,46,10.123037540827514,5.0,0.6411244604345536,0.6386358539762116,0.5487153509096523,0.4113266413670629,1
CUST_01305,8,2,274.1152511454111,3,,2.0,0.2611931091082017,0.8765163765496479,0.3214066549670766,0.686062729617764,3
CUST_00275,10,17,827.2091390773292,34,8.316000357532507,10.0,0.13532507080764788,0.3772116939165438,0.7894761590674331,0.05149659922135333,0
CUST_00582,12,7,297.4596473897035,63,5.457501680175193,6.0,0.640209383313234,0.459921729785199,0.38675773982589756,0.39832610342725555,1
CUST_00203,14,23,958.0221476823956,43,11.447472760454335,7.0,0.12434076173017147,0.3715399331147228,0.5788813351869299,0.1252938868812732,0
CUST_00032,2,12,905.1262926059934,36,,6.0,0.1053909262011453,0.3055313408625581,0.6201158373463056,0.19912959824757154,0
CUST_01319,22,1,57.73879873975813,14,7.045439639032255,2.0,0.30018074286528273,0.6089854402075698,0.15753349707320227,0.7394509909123484,3
CUST_00813,31,4,391.4757459821584,46,10.171218805948117,6.0,0.6710653289525719,0.7102401467174699,0.4319541005053125,0.36813907217760944,1
CUST_00997,96,4,553.9738499430334,11,4.783758323566158,5.0,0.27752122733730755,0.366478237363032,0.2229330676062185,0.5227099473347562,2
CUST_00381,12,6,180.45280398538446,38,3.5694397687930586,7.0,0.8601697810690697,0.4323956285584165,0.5418533284245907,0.6469307700147334,1
CUST_01073,122,1,514.176724005136,2,6.679419873119933,3.0,0.10783813485171423,0.48885863282293524,0.1340059478366304,0.6469086273288126,2
CUST_01348,5,3,132.89257041662395,10,9.240212278917287,3.0,0.17660715120107645,0.8816063157684502,0.18680215417679463,0.7196266719341198,3
CUST_00578,18,8,185.79564149363839,42,6.401327071350052,4.0,0.6418609344958325,0.737513430409702,0.3142647292329903,0.587959512262147,1
CUST_00887,147,4,329.26040235871795,3,4.105161711620646,,0.22845015742203562,0.4841885627309692,0.07113458407236593,0.7136982699521727,2
CUST_01325,5,2,108.22453155020705,8,5.663540574548949,1.0,0.13738175220367477,0.8417359535650837,0.32462090893636913,0.7855604899452355,3
CUST_01326,4,1,107.44844879363818,6,1.720422024493634,1.0,0.18382075513223117,0.648763840791645,0.2979646759004505,0.5303618382320722,3
CUST_00941,116,4,345.4226746418593,10,7.6720971945174,,0.10423262778535262,0.454148084076743,0.13004132553497263,0.6708995877331272,2
CUST_00163,8,18,1018.4585670479869,40,12.331187176836655,11.0,0.06767658513587467,0.3155164474999173,0.6940457816404753,0.0831505893684705,0
CUST_00909,118,4,501.7136773041969,4,4.762824822350339,4.0,0.20881190775396713,0.5352903544696402,0.05149276408235359,0.4480887572603468,2
